No,year,month,day,hour,DEWP,PRES,Iws,Is,Ir,TEMP
14702,2011,9,5,13,16,1014,14.31,0,0,28
14703,2011,9,5,14,16,1013,18.33,0,0,29
14704,2011,9,5,15,17,1012,22.35,0,0,29
14705,2011,9,5,16,17,1012,25.48,0,0,28
14706,2011,9,5,17,16,1012,29.5,0,0,27
14707,2011,9,5,18,15,1012,32.63,0,0,25
14708,2011,9,5,19,15,1012,35.76,0,0,24
14709,2011,9,5,20,15,1013,37.55,0,0,22
14710,2011,9,5,21,15,1013,39.34,0,0,22
14711,2011,9,5,22,16,1013,0.45,0,0,19
14712,2011,9,5,23,17,1013,1.34,0,0,19
14713,2011,9,6,0,17,1013,2.23,0,0,20
14714,2011,9,6,1,17,1012,0.89,0,0,20
14715,2011,9,6,2,16,1012,0.89,0,0,19
14716,2011,9,6,3,16,1012,1.78,0,0,20
14717,2011,9,6,4,16,1012,2.67,0,0,19
14718,2011,9,6,5,16,1012,3.56,0,0,18
14719,2011,9,6,6,16,1012,4.45,0,0,18
14720,2011,9,6,7,17,1012,0.89,0,0,19
14721,2011,9,6,8,16,1012,1.79,0,0,21
14722,2011,9,6,9,16,1012,3.58,0,0,23
14723,2011,9,6,10,15,1012,0.89,0,0,24
14724,2011,9,6,11,15,1011,1.79,0,0,26
14725,2011,9,6,12,16,1010,4.92,0,0,27
14726,2011,9,6,13,18,1009,8.05,0,0,28
14727,2011,9,6,14,18,1008,12.07,0,0,28
14728,2011,9,6,15,18,1007,16.09,0,0,30
14729,2011,9,6,16,17,1007,21.01,0,0,29
14730,2011,9,6,17,17,1007,25.93,0,0,28
14731,2011,9,6,18,18,1007,29.06,0,0,26
14732,2011,9,6,19,19,1007,32.19,0,0,25
14733,2011,9,6,20,19,1008,33.98,0,0,23
14734,2011,9,6,21,19,1008,37.11,0,0,23
14735,2011,9,6,22,19,1007,38.9,0,0,23
14736,2011,9,6,23,19,1007,40.69,0,0,23
14737,2011,9,7,0,19,1007,42.48,0,0,22
14738,2011,9,7,1,20,1006,44.27,0,0,21
14739,2011,9,7,2,20,1006,46.06,0,0,21
14740,2011,9,7,3,20,1006,47.85,0,0,21
14741,2011,9,7,4,20,1006,49.64,0,0,21
14742,2011,9,7,5,19,1005,51.43,0,0,20
14743,2011,9,7,6,19,1006,53.22,0,0,20
14744,2011,9,7,7,20,1006,55.01,0,0,21
14745,2011,9,7,8,21,1006,56.8,0,0,22
14746,2011,9,7,9,20,1006,0.89,0,0,23
14747,2011,9,7,10,21,1006,1.79,0,0,24
14748,2011,9,7,11,21,1006,1.79,0,0,25
14749,2011,9,7,12,21,1005,4.92,0,0,26
14750,2011,9,7,13,20,1005,8.05,0,0,27
14751,2011,9,7,14,13,1004,15.2,0,0,29
14752,2011,9,7,15,14,1004,20.12,0,0,29
14753,2011,9,7,16,14,1004,25.04,0,0,29
14754,2011,9,7,17,15,1005,3.13,0,0,25
14755,2011,9,7,18,17,1005,4.02,0,0,21
14756,2011,9,7,19,16,1006,1.79,0,0,21
14757,2011,9,7,20,16,1007,4.02,0,0,21
14758,2011,9,7,21,18,1008,4.02,0,1,20
14759,2011,9,7,22,18,1009,0.89,0,2,20
14760,2011,9,7,23,18,1009,1.79,0,3,20
14761,2011,9,8,0,18,1009,2.68,0,4,20
14762,2011,9,8,1,18,1009,5.81,0,0,20
14763,2011,9,8,2,17,1009,9.83,0,0,21
14764,2011,9,8,3,16,1009,12.96,0,0,20
14765,2011,9,8,4,18,1010,16.09,0,0,20
14766,2011,9,8,5,14,1011,20.11,0,0,20
14767,2011,9,8,6,15,1011,0.89,0,0,17
14768,2011,9,8,7,15,1012,3.13,0,0,17
14769,2011,9,8,8,15,1012,6.26,0,1,18
14770,2011,9,8,9,15,1013,3.13,0,0,18
14771,2011,9,8,10,14,1012,4.92,0,0,20
14772,2011,9,8,11,14,1013,0.89,0,0,20
14773,2011,9,8,12,14,1013,1.78,0,0,19
14774,2011,9,8,13,14,1012,4.02,0,0,20
14775,2011,9,8,14,14,1012,7.15,0,0,19
14776,2011,9,8,15,15,1012,8.94,0,0,19
14777,2011,9,8,16,15,1013,10.73,0,0,19
14778,2011,9,8,17,16,1013,12.52,0,0,19
14779,2011,9,8,18,16,1013,14.31,0,0,19
14780,2011,9,8,19,16,1014,0.89,0,0,18
14781,2011,9,8,20,16,1016,0.89,0,1,18
14782,2011,9,8,21,16,1016,1.79,0,0,17
14783,2011,9,8,22,16,1016,0.89,0,0,17
14784,2011,9,8,23,17,1016,1.78,0,0,17
14785,2011,9,9,0,17,1017,1.79,0,0,17
14786,2011,9,9,1,17,1017,3.58,0,0,17
14787,2011,9,9,2,17,1017,0.89,0,0,17
14788,2011,9,9,3,15,1017,1.79,0,0,16
14789,2011,9,9,4,14,1018,4.92,0,0,16
14790,2011,9,9,5,15,1019,8.94,0,0,16
14791,2011,9,9,6,13,1019,12.07,0,0,14
14792,2011,9,9,7,14,1020,16.09,0,0,17
14793,2011,9,9,8,11,1021,21.01,0,0,18
14794,2011,9,9,9,6,1021,25.03,0,0,20
14795,2011,9,9,10,6,1022,29.95,0,0,22
14796,2011,9,9,11,8,1021,4.92,0,0,22
14797,2011,9,9,12,3,1021,7.15,0,0,24
14798,2011,9,9,13,3,1020,11.17,0,0,24
14799,2011,9,9,14,4,1020,4.92,0,0,24
14800,2011,9,9,15,3,1020,4.92,0,0,25
14801,2011,9,9,16,5,1020,1.79,0,0,23
14802,2011,9,9,17,5,1020,4.92,0,0,23
14803,2011,9,9,18,9,1021,0.89,0,0,20
14804,2011,9,9,19,12,1021,0.89,0,0,18
14805,2011,9,9,20,12,1022,0.89,0,0,17
14806,2011,9,9,21,10,1022,1.79,0,0,19
14807,2011,9,9,22,10,1023,3.13,0,0,20
14808,2011,9,9,23,10,1023,0.89,0,0,18
14809,2011,9,10,0,11,1023,1.79,0,0,17
14810,2011,9,10,1,11,1023,3.58,0,0,17
14811,2011,9,10,2,11,1023,5.37,0,0,17
14812,2011,9,10,3,12,1023,0.89,0,1,17
14813,2011,9,10,4,13,1024,4.92,0,2,16
14814,2011,9,10,5,13,1024,9.84,0,3,15
14815,2011,9,10,6,13,1025,13.86,0,4,14
14816,2011,9,10,7,13,1025,16.99,0,5,14
14817,2011,9,10,8,13,1025,21.01,0,6,14
14818,2011,9,10,9,12,1026,25.93,0,7,14
14819,2011,9,10,10,12,1026,29.95,0,8,14
14820,2011,9,10,11,12,1026,31.74,0,9,14
14821,2011,9,10,12,13,1025,34.87,0,10,14
14822,2011,9,10,13,13,1024,38,0,11,14
14823,2011,9,10,14,14,1024,1.79,0,12,15
14824,2011,9,10,15,13,1023,0.89,0,13,14
14825,2011,9,10,16,14,1023,1.79,0,14,15
14826,2011,9,10,17,13,1022,4.92,0,15,14
14827,2011,9,10,18,13,1022,0.89,0,16,14
14828,2011,9,10,19,14,1022,1.79,0,17,14
14829,2011,9,10,20,14,1022,3.58,0,18,14
14830,2011,9,10,21,14,1022,1.79,0,0,14
14831,2011,9,10,22,14,1022,1.79,0,0,14
14832,2011,9,10,23,14,1022,4.92,0,0,14
14833,2011,9,11,0,13,1022,6.71,0,0,13
14834,2011,9,11,1,14,1021,9.84,0,0,14
14835,2011,9,11,2,14,1021,12.97,0,0,15
14836,2011,9,11,3,13,1020,13.86,0,0,14
14837,2011,9,11,4,14,1020,15.65,0,0,14
14838,2011,9,11,5,13,1020,17.44,0,0,14
14839,2011,9,11,6,13,1020,0.89,0,0,13
14840,2011,9,11,7,13,1021,1.79,0,0,15
14841,2011,9,11,8,14,1020,3.58,0,0,16
14842,2011,9,11,9,14,1021,0.89,0,0,18
14843,2011,9,11,10,14,1020,1.79,0,0,19
14844,2011,9,11,11,14,1020,1.79,0,0,20
14845,2011,9,11,12,15,1020,2.68,0,0,21
14846,2011,9,11,13,14,1018,4.47,0,0,21
14847,2011,9,11,14,14,1018,6.26,0,0,22
14848,2011,9,11,15,14,1017,1.79,0,0,22
14849,2011,9,11,16,14,1017,3.58,0,0,22
14850,2011,9,11,17,15,1017,5.37,0,0,21
14851,2011,9,11,18,15,1017,6.26,0,0,20
14852,2011,9,11,19,15,1017,9.39,0,0,20
14853,2011,9,11,20,15,1018,11.18,0,0,19
14854,2011,9,11,21,15,1018,12.97,0,0,18
14855,2011,9,11,22,15,1018,0.89,0,0,17
14856,2011,9,11,23,14,1018,1.78,0,0,15
14857,2011,9,12,0,14,1018,1.79,0,0,14
14858,2011,9,12,1,14,1018,2.68,0,0,14
14859,2011,9,12,2,13,1018,3.57,0,0,13
14860,2011,9,12,3,12,1018,0.89,0,0,13
14861,2011,9,12,4,12,1017,1.78,0,0,13
14862,2011,9,12,5,12,1017,2.67,0,0,12
14863,2011,9,12,6,12,1017,0.89,0,0,12
14864,2011,9,12,7,13,1017,1.78,0,0,14
14865,2011,9,12,8,14,1017,2.67,0,0,15
14866,2011,9,12,9,15,1018,3.56,0,0,16
14867,2011,9,12,10,17,1017,4.45,0,0,17
14868,2011,9,12,11,16,1017,1.79,0,0,19
14869,2011,9,12,12,16,1016,4.92,0,0,20
14870,2011,9,12,13,16,1016,8.05,0,0,20
14871,2011,9,12,14,16,1015,11.18,0,0,20
14872,2011,9,12,15,16,1014,15.2,0,0,20
14873,2011,9,12,16,16,1014,18.33,0,0,20
14874,2011,9,12,17,16,1014,20.12,0,0,19
14875,2011,9,12,18,16,1013,23.25,0,0,19
14876,2011,9,12,19,16,1014,25.04,0,0,18
14877,2011,9,12,20,16,1014,26.83,0,0,18
14878,2011,9,12,21,16,1014,28.62,0,0,18
14879,2011,9,12,22,17,1014,30.41,0,0,18
14880,2011,9,12,23,17,1014,32.2,0,0,19
14881,2011,9,13,0,17,1014,33.99,0,0,19
14882,2011,9,13,1,18,1014,37.12,0,0,19
14883,2011,9,13,2,17,1013,38.91,0,0,19
14884,2011,9,13,3,18,1013,42.04,0,0,19
14885,2011,9,13,4,18,1013,43.83,0,0,19
14886,2011,9,13,5,18,1012,45.62,0,0,18
14887,2011,9,13,6,18,1013,0.89,0,0,18
14888,2011,9,13,7,18,1013,1.79,0,0,19
14889,2011,9,13,8,18,1013,3.58,0,0,19
14890,2011,9,13,9,18,1013,6.71,0,0,20
14891,2011,9,13,10,18,1013,9.84,0,0,20
14892,2011,9,13,11,18,1013,11.63,0,0,21
14893,2011,9,13,12,18,1012,13.42,0,0,21
14894,2011,9,13,13,18,1012,16.55,0,0,21
14895,2011,9,13,14,18,1012,19.68,0,0,22
14896,2011,9,13,15,18,1011,22.81,0,0,22
14897,2011,9,13,16,17,1011,25.94,0,0,22
14898,2011,9,13,17,17,1011,27.73,0,0,21
14899,2011,9,13,18,18,1011,29.52,0,0,21
14900,2011,9,13,19,18,1011,31.31,0,0,20
14901,2011,9,13,20,18,1011,33.1,0,0,20
14902,2011,9,13,21,18,1012,0.89,0,0,20
14903,2011,9,13,22,18,1012,1.78,0,0,20
14904,2011,9,13,23,18,1012,2.67,0,0,20
14905,2011,9,14,0,18,1011,0.89,0,0,19
14906,2011,9,14,1,18,1011,0.89,0,0,19
14907,2011,9,14,2,18,1011,1.78,0,0,19
14908,2011,9,14,3,18,1011,2.23,0,0,18
14909,2011,9,14,4,18,1010,0.89,0,0,19
14910,2011,9,14,5,18,1010,0.89,0,0,18
14911,2011,9,14,6,18,1010,0.89,0,0,19
14912,2011,9,14,7,18,1010,0.89,0,0,19
14913,2011,9,14,8,19,1011,1.78,0,0,20
14914,2011,9,14,9,19,1011,1.79,0,0,21
14915,2011,9,14,10,18,1011,0.89,0,0,22
14916,2011,9,14,11,18,1011,3.13,0,0,22
14917,2011,9,14,12,19,1011,7.15,0,0,23
14918,2011,9,14,13,18,1010,10.28,0,0,24
14919,2011,9,14,14,19,1009,13.41,0,0,26
14920,2011,9,14,15,18,1009,15.2,0,0,25
14921,2011,9,14,16,17,1009,1.79,0,0,25
14922,2011,9,14,17,18,1009,3.13,0,0,24
14923,2011,9,14,18,18,1009,4.92,0,0,22
14924,2011,9,14,19,19,1009,6.71,0,0,21
14925,2011,9,14,20,18,1009,7.6,0,0,20
14926,2011,9,14,21,17,1010,0.89,0,0,18
14927,2011,9,14,22,18,1010,0.89,0,0,18
14928,2011,9,14,23,17,1010,1.78,0,0,18
14929,2011,9,15,0,17,1011,0.89,0,0,18
14930,2011,9,15,1,17,1010,0.45,0,0,18
14931,2011,9,15,2,18,1010,0.89,0,0,18
14932,2011,9,15,3,17,1010,1.79,0,0,18
14933,2011,9,15,4,17,1009,0.89,0,0,17
14934,2011,9,15,5,16,1010,0.89,0,0,16
14935,2011,9,15,6,16,1010,0.89,0,0,16
14936,2011,9,15,7,17,1010,0.89,0,0,17
14937,2011,9,15,8,18,1010,2.68,0,0,19
14938,2011,9,15,9,19,1011,0.89,0,0,21
14939,2011,9,15,10,19,1011,1.79,0,0,23
14940,2011,9,15,11,19,1010,1.79,0,0,24
14941,2011,9,15,12,19,1010,1.79,0,0,24
14942,2011,9,15,13,18,1009,0.89,0,0,26
14943,2011,9,15,14,19,1009,2.68,0,0,26
14944,2011,9,15,15,18,1008,1.79,0,0,26
14945,2011,9,15,16,19,1008,4.92,0,0,26
14946,2011,9,15,17,19,1008,6.71,0,0,25
14947,2011,9,15,18,19,1009,8.5,0,0,24
14948,2011,9,15,19,20,1010,9.39,0,0,23
14949,2011,9,15,20,20,1010,10.28,0,0,22
14950,2011,9,15,21,17,1011,5.81,0,1,21
14951,2011,9,15,22,17,1011,10.73,0,2,20
14952,2011,9,15,23,18,1011,12.52,0,0,20
14953,2011,9,16,0,17,1012,1.79,0,0,19
14954,2011,9,16,1,17,1012,0.89,0,1,19
14955,2011,9,16,2,17,1012,1.79,0,0,18
14956,2011,9,16,3,17,1012,1.79,0,0,18
14957,2011,9,16,4,16,1012,3.58,0,0,17
14958,2011,9,16,5,17,1012,0.89,0,0,17
14959,2011,9,16,6,17,1013,1.78,0,0,18
14960,2011,9,16,7,18,1014,2.67,0,0,19
14961,2011,9,16,8,18,1014,4.02,0,0,20
14962,2011,9,16,9,16,1015,8.94,0,0,22
14963,2011,9,16,10,13,1016,4.92,0,0,22
14964,2011,9,16,11,13,1015,9.84,0,0,23
14965,2011,9,16,12,12,1015,14.76,0,0,23
14966,2011,9,16,13,10,1015,20.57,0,0,22
14967,2011,9,16,14,9,1014,26.38,0,0,21
14968,2011,9,16,15,8,1014,31.3,0,0,21
14969,2011,9,16,16,8,1015,34.43,0,0,20
14970,2011,9,16,17,9,1015,1.79,0,0,19
14971,2011,9,16,18,9,1015,4.92,0,0,18
14972,2011,9,16,19,9,1016,8.94,0,0,18
14973,2011,9,16,20,10,1016,12.07,0,0,17
14974,2011,9,16,21,10,1017,15.2,0,1,17
14975,2011,9,16,22,11,1017,16.99,0,2,17
14976,2011,9,16,23,12,1017,20.12,0,3,18
14977,2011,9,17,0,13,1018,21.91,0,4,15
14978,2011,9,17,1,13,1018,0.89,0,5,15
14979,2011,9,17,2,12,1018,1.78,0,6,16
14980,2011,9,17,3,11,1018,3.13,0,0,15
14981,2011,9,17,4,6,1019,3.13,0,0,15
14982,2011,9,17,5,2,1019,4.02,0,0,16
14983,2011,9,17,6,3,1019,7.15,0,0,15
14984,2011,9,17,7,3,1020,3.13,0,0,15
14985,2011,9,17,8,2,1020,6.26,0,0,15
14986,2011,9,17,9,4,1021,10.28,0,0,17
14987,2011,9,17,10,-1,1021,15.2,0,0,18
14988,2011,9,17,11,-1,1020,4.02,0,0,20
14989,2011,9,17,12,-1,1020,8.94,0,0,20
14990,2011,9,17,13,-1,1019,12.96,0,0,21
14991,2011,9,17,14,-2,1019,16.09,0,0,21
14992,2011,9,17,15,0,1019,1.79,0,0,20
14993,2011,9,17,16,2,1019,0.89,0,0,20
14994,2011,9,17,17,4,1018,1.79,0,0,19
14995,2011,9,17,18,2,1019,0.89,0,0,19
14996,2011,9,17,19,2,1020,4.02,0,0,18
14997,2011,9,17,20,1,1021,7.15,0,0,18
14998,2011,9,17,21,5,1022,3.13,0,0,16
14999,2011,9,17,22,6,1023,1.79,0,0,14
15000,2011,9,17,23,7,1023,3.13,0,0,11
15001,2011,9,18,0,6,1024,4.92,0,0,11
15002,2011,9,18,1,6,1024,8.05,0,0,10
15003,2011,9,18,2,6,1025,9.84,0,0,10
15004,2011,9,18,3,5,1025,12.97,0,0,9
15005,2011,9,18,4,5,1025,1.79,0,0,10
15006,2011,9,18,5,4,1026,0.89,0,0,10
15007,2011,9,18,6,4,1027,3.13,0,0,9
15008,2011,9,18,7,4,1027,7.15,0,0,12
15009,2011,9,18,8,4,1028,4.02,0,0,15
15010,2011,9,18,9,2,1028,4.02,0,0,16
15011,2011,9,18,10,0,1028,8.04,0,0,18
15012,2011,9,18,11,0,1027,12.06,0,0,18
15013,2011,9,18,12,0,1027,16.08,0,0,19
15014,2011,9,18,13,0,1026,19.21,0,0,19
15015,2011,9,18,14,1,1025,21,0,0,19
15016,2011,9,18,15,1,1025,0.89,0,0,21
15017,2011,9,18,16,-1,1024,1.79,0,0,20
15018,2011,9,18,17,0,1024,5.81,0,0,19
15019,2011,9,18,18,0,1024,8.94,0,0,18
15020,2011,9,18,19,1,1024,12.07,0,0,18
15021,2011,9,18,20,1,1024,16.09,0,0,18
15022,2011,9,18,21,0,1025,19.22,0,0,17
15023,2011,9,18,22,5,1025,0.89,0,0,12
15024,2011,9,18,23,7,1025,1.78,0,0,10
15025,2011,9,19,0,8,1025,1.79,0,0,10
15026,2011,9,19,1,7,1025,3.13,0,0,10
15027,2011,9,19,2,7,1025,4.92,0,0,9
15028,2011,9,19,3,6,1025,8.05,0,0,8
15029,2011,9,19,4,6,1025,11.18,0,0,8
15030,2011,9,19,5,6,1026,15.2,0,0,8
15031,2011,9,19,6,5,1026,19.22,0,0,7
15032,2011,9,19,7,8,1026,22.35,0,0,10
15033,2011,9,19,8,6,1026,27.27,0,0,14
15034,2011,9,19,9,6,1026,31.29,0,0,16
15035,2011,9,19,10,6,1025,34.42,0,0,18
15036,2011,9,19,11,6,1025,36.21,0,0,20
15037,2011,9,19,12,4,1024,38,0,0,22
15038,2011,9,19,13,0,1022,41.13,0,0,22
15039,2011,9,19,14,1,1022,44.26,0,0,23
15040,2011,9,19,15,1,1021,1.79,0,0,23
15041,2011,9,19,16,2,1020,3.13,0,0,22
15042,2011,9,19,17,1,1020,0.89,0,0,22
15043,2011,9,19,18,2,1020,1.79,0,0,20
15044,2011,9,19,19,8,1021,3.58,0,0,17
15045,2011,9,19,20,2,1021,6.71,0,0,18
15046,2011,9,19,21,3,1022,8.5,0,0,20
15047,2011,9,19,22,7,1021,10.29,0,0,13
15048,2011,9,19,23,8,1021,0.45,0,0,11
15049,2011,9,20,0,9,1021,0.89,0,0,11
15050,2011,9,20,1,8,1021,0.45,0,0,10
15051,2011,9,20,2,8,1021,1.34,0,0,10
15052,2011,9,20,3,8,1021,1.79,0,0,9
15053,2011,9,20,4,7,1021,4.92,0,0,9
15054,2011,9,20,5,6,1022,8.05,0,0,8
15055,2011,9,20,6,6,1022,11.18,0,0,8
15056,2011,9,20,7,8,1022,14.31,0,0,11
15057,2011,9,20,8,6,1022,18.33,0,0,16
15058,2011,9,20,9,6,1022,22.35,0,0,17
15059,2011,9,20,10,6,1022,25.48,0,0,19
15060,2011,9,20,11,4,1021,28.61,0,0,22
15061,2011,9,20,12,3,1020,30.4,0,0,23
15062,2011,9,20,13,2,1019,33.53,0,0,25
15063,2011,9,20,14,1,1018,35.32,0,0,25
15064,2011,9,20,15,2,1017,38.45,0,0,25
15065,2011,9,20,16,2,1016,1.79,0,0,26
15066,2011,9,20,17,1,1016,3.13,0,0,25
15067,2011,9,20,18,3,1016,4.92,0,0,21
15068,2011,9,20,19,4,1016,6.71,0,0,19
15069,2011,9,20,20,2,1017,9.84,0,0,21
15070,2011,9,20,21,7,1017,11.63,0,0,16
15071,2011,9,20,22,8,1017,0.45,0,0,13
15072,2011,9,20,23,8,1016,1.34,0,0,11
15073,2011,9,21,0,9,1017,2.23,0,0,12
15074,2011,9,21,1,8,1016,3.12,0,0,10
15075,2011,9,21,2,9,1016,1.79,0,0,10
15076,2011,9,21,3,8,1016,3.58,0,0,11
15077,2011,9,21,4,7,1016,6.71,0,0,10
15078,2011,9,21,5,6,1016,9.84,0,0,9
15079,2011,9,21,6,6,1016,11.63,0,0,10
15080,2011,9,21,7,8,1017,14.76,0,0,12
15081,2011,9,21,8,8,1017,18.78,0,0,15
15082,2011,9,21,9,5,1017,4.02,0,0,19
15083,2011,9,21,10,4,1017,3.13,0,0,21
15084,2011,9,21,11,4,1016,6.26,0,0,23
15085,2011,9,21,12,4,1015,10.28,0,0,25
15086,2011,9,21,13,3,1015,3.13,0,0,26
15087,2011,9,21,14,3,1014,6.26,0,0,26
15088,2011,9,21,15,1,1013,8.05,0,0,27
15089,2011,9,21,16,4,1012,1.79,0,0,26
15090,2011,9,21,17,4,1012,3.58,0,0,25
15091,2011,9,21,18,4,1013,6.71,0,0,22
15092,2011,9,21,19,4,1013,9.84,0,0,22
15093,2011,9,21,20,4,1014,13.86,0,0,22
15094,2011,9,21,21,9,1014,0.89,0,0,15
15095,2011,9,21,22,10,1014,1.78,0,0,13
15096,2011,9,21,23,10,1014,2.67,0,0,13
15097,2011,9,22,0,10,1014,0.89,0,0,12
15098,2011,9,22,1,10,1014,3.13,0,0,11
15099,2011,9,22,2,9,1014,6.26,0,0,12
15100,2011,9,22,3,8,1014,8.05,0,0,11
15101,2011,9,22,4,7,1014,12.07,0,0,10
15102,2011,9,22,5,6,1015,15.2,0,0,10
15103,2011,9,22,6,6,1015,19.22,0,0,10
15104,2011,9,22,7,8,1016,24.14,0,0,12
15105,2011,9,22,8,7,1016,28.16,0,0,17
15106,2011,9,22,9,5,1016,33.08,0,0,21
15107,2011,9,22,10,5,1017,38,0,0,23
15108,2011,9,22,11,5,1016,42.02,0,0,26
15109,2011,9,22,12,5,1016,46.04,0,0,27
15110,2011,9,22,13,1,1015,4.02,0,0,28
15111,2011,9,22,14,0,1014,7.15,0,0,28
15112,2011,9,22,15,1,1013,8.94,0,0,28
15113,2011,9,22,16,1,1013,1.79,0,0,28
15114,2011,9,22,17,6,1013,3.58,0,0,27
15115,2011,9,22,18,10,1013,0.45,0,0,22
15116,2011,9,22,19,4,1014,3.13,0,0,21
15117,2011,9,22,20,10,1015,0.89,0,0,16
15118,2011,9,22,21,10,1015,1.78,0,0,15
15119,2011,9,22,22,11,1016,2.23,0,0,14
15120,2011,9,22,23,9,1016,0.89,0,0,12
15121,2011,9,23,0,11,1016,1.79,0,0,15
15122,2011,9,23,1,11,1016,3.58,0,0,14
15123,2011,9,23,2,10,1016,0.89,0,0,12
15124,2011,9,23,3,9,1017,2.68,0,0,12
15125,2011,9,23,4,8,1017,5.81,0,0,11
15126,2011,9,23,5,9,1017,7.6,0,0,12
15127,2011,9,23,6,9,1018,9.39,0,0,12
15128,2011,9,23,7,10,1018,12.52,0,0,14
15129,2011,9,23,8,11,1018,14.31,0,0,15
15130,2011,9,23,9,10,1018,0.89,0,0,19
15131,2011,9,23,10,11,1018,1.79,0,0,22
15132,2011,9,23,11,11,1017,3.13,0,0,24
15133,2011,9,23,12,10,1017,3.13,0,0,24
15134,2011,9,23,13,9,1015,7.15,0,0,26
15135,2011,9,23,14,9,1014,11.17,0,0,26
15136,2011,9,23,15,8,1014,15.19,0,0,26
15137,2011,9,23,16,9,1013,19.21,0,0,26
15138,2011,9,23,17,10,1013,23.23,0,0,25
15139,2011,9,23,18,10,1013,25.02,0,0,22
15140,2011,9,23,19,12,1014,0.89,0,0,17
15141,2011,9,23,20,12,1014,3.13,0,0,19
15142,2011,9,23,21,13,1014,4.92,0,0,18
15143,2011,9,23,22,14,1014,6.71,0,0,17
15144,2011,9,23,23,14,1014,8.5,0,0,16
15145,2011,9,24,0,14,1014,10.29,0,0,16
15146,2011,9,24,1,12,1014,1.79,0,0,13
15147,2011,9,24,2,13,1014,0.89,0,0,14
15148,2011,9,24,3,13,1014,0.89,0,0,13
15149,2011,9,24,4,12,1014,2.68,0,0,13
15150,2011,9,24,5,12,1014,4.47,0,0,13
15151,2011,9,24,6,12,1014,5.36,0,0,12
15152,2011,9,24,7,12,1015,7.15,0,0,12
15153,2011,9,24,8,14,1015,1.79,0,0,18
15154,2011,9,24,9,14,1015,0.89,0,0,19
15155,2011,9,24,10,14,1015,1.78,0,0,21
15156,2011,9,24,11,14,1015,1.79,0,0,23
15157,2011,9,24,12,13,1014,0.89,0,0,26
15158,2011,9,24,13,10,1013,3.13,0,0,27
15159,2011,9,24,14,10,1013,4.92,0,0,28
15160,2011,9,24,15,10,1013,8.05,0,0,28
15161,2011,9,24,16,11,1012,12.07,0,0,28
15162,2011,9,24,17,12,1012,16.09,0,0,26
15163,2011,9,24,18,11,1013,20.11,0,0,24
15164,2011,9,24,19,11,1013,23.24,0,0,23
15165,2011,9,24,20,13,1014,0.89,0,0,17
15166,2011,9,24,21,13,1015,1.79,0,0,17
15167,2011,9,24,22,13,1014,3.58,0,0,17
15168,2011,9,24,23,14,1015,0.89,0,0,16
15169,2011,9,25,0,14,1015,1.78,0,0,16
15170,2011,9,25,1,13,1015,2.67,0,0,15
15171,2011,9,25,2,13,1015,3.56,0,0,15
15172,2011,9,25,3,12,1015,1.79,0,0,13
15173,2011,9,25,4,13,1015,0.89,0,0,13
15174,2011,9,25,5,12,1016,1.78,0,0,13
15175,2011,9,25,6,11,1016,0.89,0,0,12
15176,2011,9,25,7,13,1017,0.45,0,0,13
15177,2011,9,25,8,15,1017,0.89,0,0,16
15178,2011,9,25,9,15,1017,0.89,0,0,18
15179,2011,9,25,10,15,1018,1.78,0,0,21
15180,2011,9,25,11,15,1017,2.67,0,0,22
15181,2011,9,25,12,16,1017,1.79,0,0,23
15182,2011,9,25,13,15,1016,4.92,0,0,25
15183,2011,9,25,14,16,1016,8.05,0,0,25
15184,2011,9,25,15,15,1015,11.18,0,0,25
15185,2011,9,25,16,15,1015,14.31,0,0,26
15186,2011,9,25,17,16,1015,16.1,0,0,24
15187,2011,9,25,18,16,1016,0.89,0,0,22
15188,2011,9,25,19,16,1017,0.89,0,0,19
15189,2011,9,25,20,16,1017,1.78,0,0,19
15190,2011,9,25,21,16,1017,2.67,0,0,17
15191,2011,9,25,22,17,1018,3.56,0,0,18
15192,2011,9,25,23,16,1018,4.45,0,0,17
15193,2011,9,26,0,17,1018,0.89,0,0,18
15194,2011,9,26,1,16,1018,0.89,0,0,17
15195,2011,9,26,2,15,1018,0.89,0,0,15
15196,2011,9,26,3,15,1018,1.78,0,0,15
15197,2011,9,26,4,14,1018,2.67,0,0,15
15198,2011,9,26,5,13,1018,0.89,0,0,14
15199,2011,9,26,6,14,1019,1.78,0,0,14
15200,2011,9,26,7,13,1019,2.67,0,0,14
15201,2011,9,26,8,15,1020,0.89,0,0,16
15202,2011,9,26,9,15,1020,1.78,0,0,19
15203,2011,9,26,10,15,1020,2.67,0,0,22
15204,2011,9,26,11,15,1019,4.46,0,0,23
15205,2011,9,26,12,15,1019,1.79,0,0,25
15206,2011,9,26,13,14,1018,4.92,0,0,26
15207,2011,9,26,14,10,1017,10.73,0,0,27
15208,2011,9,26,15,9,1016,16.54,0,0,27
15209,2011,9,26,16,10,1016,21.46,0,0,27
15210,2011,9,26,17,10,1016,25.48,0,0,25
15211,2011,9,26,18,11,1016,28.61,0,0,23
15212,2011,9,26,19,13,1016,30.4,0,0,19
15213,2011,9,26,20,14,1017,31.29,0,0,17
15214,2011,9,26,21,14,1017,33.08,0,0,16
15215,2011,9,26,22,14,1017,34.87,0,0,17
15216,2011,9,26,23,13,1017,36.66,0,0,16
15217,2011,9,27,0,13,1017,38.45,0,0,16
15218,2011,9,27,1,14,1017,40.24,0,0,16
